id,bin,containment_id,created_at,updated_at,deleted_at
9670,B014253,C008164,,,
9671,B014254,C002194,,,
9672,B014255,C011713,,,
9673,B014256,C002321,,,
9674,B014259,C000306,,,
9675,B014260,C003847,,,
9676,B014261,C002313,,,
9677,B014262,C002397,,,
9678,B014264,C003846,,,
9679,B014265,C003773,,,
9680,B014266,C008399,,,
9681,B014268,C008165,,,
9682,B014269,C003649,,,
9683,B014270,C002195,,,
9684,B014271,C003629,,,
9685,B014272,C011080,,,
9686,B014273,C002199,,,
9687,B014274,C002394,,,
9688,B014275,C008394,,,
9689,B014276,C003650,,,
9690,B014277,C002248,,,
9691,B014278,C002399,,,
9692,B014280,C003832,,,
9693,B014281,C011294,,,
9694,B014282,C002400,,,
9695,B014283,C003653,,,
9696,B014284,C000173,,,
9697,B014285,C008398,,,
9698,B014287,C007690,,,
9699,B014288,C003770,,,
9700,B014289,C007793,,,
9701,B014291,C002833,,,
9702,B014292,C003833,,,
9703,B014293,C002322,,,
9704,B014294,C003776,,,
9705,B014295,C002196,,,
9706,B014296,C011640,,,
9707,B014299,C000305,,,
9708,B014300,C002267,,,
9709,B014301,C007788,,,
9710,B014302,C011060,,,
9711,B014303,C003771,,,
9712,B014304,C003651,,,
9713,B014305,C003829,,,
9714,B014306,C002197,,,
9715,B014307,C007794,,,
9716,B014308,C002266,,,
9717,B014309,C007792,,,
9718,B014310,C007689,,,
9719,B014311,C002819,,,
9720,B014312,C003768,,,
9721,B014313,C000614,,,
9722,B014314,C000310,,,
9723,B014315,C007789,,,
9724,B014316,C008395,,,
9725,B014317,C003819,,,
9726,B014318,C003830,,,
9727,B014319,C003740,,,
9728,B014320,C003769,,,
9729,B014321,C001831,,,
9730,B014322,C003751,,,
9731,B014323,C007787,,,
9732,B014324,C003772,,,
9733,B014325,C003628,,,
9734,B014326,C007786,,,
9735,B014327,C002830,,,
9736,B014328,C008397,,,
9737,B014329,C002820,,,
9738,B014330,C007785,,,
9739,B014331,C002832,,,
9740,B014332,C002831,,,
9741,B014333,C003786,,,
9742,B014334,C002253,,,
9743,B014335,C000662,,,
9744,B014336,C007688,,,
9745,B014337,C003774,,,
9746,B014339,C007687,,,
9747,B014340,C000302,,,
9748,B014341,C003637,,,
9749,B014342,C007784,,,
9750,B014343,C007851,,,
9751,B014344,C008396,,,
9752,B014345,C002254,,,
9753,B014346,C003775,,,
9754,B014347,C007795,,,
9755,B014348,C003622,,,
9756,B014349,C007783,,,
9757,B014351,C000303,,,
9758,B014352,C000175,,,
9759,B014353,C003795,,,
9760,B014355,C003749,,,
9761,B014356,C007693,,,
9762,B014357,C003627,,,
9763,B014358,C011529,,,
9764,B014359,C011530,,,
9765,B014360,C003689,,,
9766,B014362,C003623,,,
9767,B014363,C000613,,,
9768,B014364,C011088,,,
9769,B014365,C003750,,,
9770,B014366,C007791,,,
9771,B014367,C011068,,,
9772,B014368,C007790,,,
9773,B014369,C003866,,,
9774,B014370,C000304,,,
9775,B014371,C000139,,,
9776,B014372,C010677,,,
9777,B014373,C011528,,,
9778,B014374,C010681,,,
9779,B014375,C000309,,,
9780,B014376,C003798,,,
9781,B014377,C003824,,,
9782,B014378,C011062,,,
9783,B014379,C007852,,,
9784,B014380,C003690,,,
9785,B014381,C007686,,,
9786,B014383,C003624,,,
9787,B014384,C002829,,,
9788,B014385,C007692,,,
9789,B014386,C007782,,,
9790,B014387,C003787,,,
9791,B014388,C003688,,,
9792,B014389,C007781,,,
9793,B014390,C007691,,,
9794,B014391,C000296,,,
9795,B014392,C003831,,,
9796,B014393,C002249,,,
9797,B014395,C003804,,,
9798,B014396,C011061,,,
9799,B014397,C003746,,,
9800,B014398,C011063,,,
9801,B014399,C003818,,,
9802,B014400,C003625,,,
9803,B014401,C003799,,,
9804,B014402,C007774,,,
9805,B014403,C007700,,,
9806,B014404,C007773,,,
9807,B014405,C000297,,,
9808,B014406,C002252,,,
9809,B014407,C003692,,,
9810,B014408,C010678,,,
9811,B014409,C007802,,,
9812,B014410,C007796,,,
9813,B014411,C007775,,,
9814,B014412,C007777,,,
9815,B014413,C003626,,,
9816,B014414,C007683,,,
9817,B014415,C011580,,,
9818,B014416,C003802,,,
9819,B014417,C011531,,,
9820,B014418,C003800,,,
9821,B014419,C007698,,,
9822,B014420,C000298,,,
9823,B014421,C000025,,,
9824,B014422,C003803,,,
9825,B014423,C003796,,,
9826,B014424,C011064,,,
9827,B014425,C011541,,,
9828,B014426,C007780,,,
9829,B014427,C003639,,,
9830,B014428,C007797,,,
9831,B014429,C007776,,,
9832,B014430,C007701,,,
9833,B014431,C002270,,,
9834,B014432,C003820,,,
9835,B014433,C007778,,,
9836,B014434,C003747,,,
9837,B014436,C002269,,,
9838,B014437,C007772,,,
9839,B014438,C003823,,,
9840,B014439,C000615,,,
9841,B014440,C000612,,,
9842,B014441,C000607,,,
9843,B014442,C011183,,,
9844,B014443,C000299,,,
9845,B014444,C010852,,,
9846,B014445,C003691,,,
9847,B014446,C000300,,,
9848,B014447,C003762,,,
9849,B014448,C002268,,,
9850,B014449,C007710,,,
9851,B014450,C011535,,,
9852,B014451,C002821,,,
9853,B014452,C010679,,,
9854,B014453,C003788,,,
9855,B014454,C003828,,,
9856,B014455,C007694,,,
9857,B014456,C003638,,,
9858,B014457,C002250,,,
9859,B014458,C003801,,,
9860,B014459,C000295,,,
9861,B014460,C007779,,,
9862,B014461,C003687,,,
9863,B014462,C000608,,,
9864,B014463,C001836,,,
9865,B014464,C010850,,,
9866,B014465,C011736,,,
9867,B014466,C000611,,,
9868,B014467,C007798,,,
9869,B014468,C011067,,,
9870,B014469,C007801,,,
9871,B014470,C003797,,,
9872,B014471,C011543,,,
9873,B014472,C007711,,,
9874,B014473,C007699,,,
9875,B014474,C003817,,,
9876,B014475,C010859,,,
9877,B014476,C007684,,,
9878,B014477,C003822,,,
9879,B014478,C003686,,,
9880,B014479,C007705,,,
9881,B014480,C003791,,,
9882,B014481,C007697,,,
9883,B014482,C011089,,,
9884,B014483,C003571,,,
9885,B014484,C003789,,,
9886,B014485,C007685,,,
9887,B014486,C007706,,,
9888,B014487,C007764,,,
9889,B014488,C001832,,,
9890,B014489,C010843,,,
9891,B014490,C003790,,,
9892,B014491,C007754,,,
9893,B014492,C002258,,,
9894,B014493,C007763,,,
9895,B014494,C002826,,,
9896,B014495,C011087,,,
9897,B014496,C002256,,,
9898,B014497,C007696,,,
9899,B014498,C011090,,,
9900,B014499,C011532,,,
9901,B014500,C007799,,,
9902,B014501,C007704,,,
9903,B014502,C007803,,,
9904,B014503,C000138,,,
9905,B014504,C007695,,,
9906,B014505,C002815,,,
9907,B014506,C003640,,,
9908,B014507,C010851,,,
9909,B014508,C007762,,,
9910,B014509,C003641,,,
9911,B014510,C003643,,,
9912,B014511,C007709,,,
9913,B014512,C007761,,,
9914,B014513,C000609,,,
9915,B014514,C003642,,,
9916,B014515,C003748,,,
9917,B014516,C000620,,,
9918,B014517,C001834,,,
9919,B014518,C007708,,,
9920,B014519,C007707,,,
9921,B014520,C007800,,,
9922,B014521,C003821,,,
9923,B014522,C002515,,,
9924,B014523,C003570,,,
9925,B014524,C000619,,,
9926,B014525,C003794,,,
9927,B014526,C001833,,,
9928,B014527,C003695,,,
9929,B014528,C000294,,,
9930,B014529,C001835,,,
9931,B014530,C003792,,,
9932,B014531,C000618,,,
9933,B014532,C002255,,,
9934,B014534,C007804,,,
9935,B014535,C002257,,,
9936,B014536,C003816,,,
9937,B014537,C002822,,,
9938,B014538,C002827,,,
9939,B014539,C007765,,,
9940,B014540,C000617,,,
9941,B014541,C007703,,,
9942,B014542,C011540,,,
9943,B014543,C011091,,,
9944,B014544,C003644,,,
9945,B014545,C007755,,,
9946,B014546,C011534,,,
9947,B014547,C000292,,,
9948,B014548,C000307,,,
9949,B014549,C007753,,,
9950,B014550,C007758,,,
9951,B014551,C007766,,,
9952,B014552,C002259,,,
9953,B014553,C003572,,,
9954,B014554,C000610,,,
9955,B014555,C007757,,,
9956,B014556,C000616,,,
9957,B014557,C011066,,,
9958,B014558,C007768,,,
9959,B014559,C002202,,,
9960,B014560,C003793,,,
9961,B014561,C003827,,,
9962,B014562,C007850,,,
9963,B014563,C007806,,,
9964,B014564,C003815,,,
9965,B014565,C003696,,,
9966,B014566,C011527,,,
9967,B014567,C000293,,,
9968,B014568,C000291,,,
9969,B014570,C003697,,,
9970,B014571,C007805,,,
9971,B014572,C007714,,,
9972,B014573,C002828,,,
9973,B014574,C007767,,,
9974,B014576,C003646,,,
9975,B014577,C011092,,,
9976,B014578,C001944,,,
9977,B014579,C007756,,,
9978,B014581,C002514,,,
9979,B014582,C003825,,,
9980,B014583,C003580,,,
9981,B014584,C007811,,,
9982,B014585,C007759,,,
9983,B014586,C003684,,,
9984,B014587,C002019,,,
9985,B014588,C000290,,,
9986,B014589,C003648,,,
9987,B014590,C002260,,,
9988,B014591,C007702,,,
9989,B014592,C007807,,,
9990,B014594,C007715,,,
9991,B014595,C007713,,,
9992,B014596,C003694,,,
9993,B014597,C003647,,,
9994,B014598,C003814,,,
9995,B014599,C001945,,,
9996,B014600,C002511,,,
9997,B014601,C000288,,,
9998,B014604,C007809,,,
9999,B014605,C003645,,,
10000,B014606,C007745,,,
10001,B014607,C003693,,,
10002,B014608,C003685,,,
10003,B014609,C002512,,,
10004,B014610,C007808,,,
10005,B014612,C003581,,,
10006,B014613,C007712,,,
10007,B014616,C001946,,,
10008,B014617,C007760,,,
10009,B014618,C002203,,,
10010,B014619,C000026,,,
10011,B014620,C002825,,,
10012,B014621,C003813,,,
10013,B014622,C003752,,,
10014,B014623,C007716,,,
10015,B014625,C002510,,,
10016,B014626,C000047,,,
10017,B014627,C000289,,,
10018,B014628,C002201,,,
10019,B014629,C002261,,,
10020,B014630,C000625,,,
10021,B014631,C000621,,,
10022,B014632,C007718,,,
10023,B014633,C000286,,,
10024,B014634,C002204,,,
10025,B014635,C007769,,,
10026,B014636,C011525,,,
10027,B014637,C003582,,,
10028,B014638,C007752,,,
10029,B014639,C003593,,,
10030,B014640,C007717,,,
10031,B014641,C003714,,,
10032,B014642,C002824,,,
10033,B014643,C007746,,,
10034,B014645,C000287,,,
10035,B014646,C001949,,,
10036,B014647,C002513,,,
10037,B014648,C007749,,,
10038,B014649,C007771,,,
10039,B014651,C002262,,,
10040,B014652,C007747,,,
10041,B014653,C003713,,,
10042,B014654,C007719,,,
10043,B014655,C003594,,,
10044,B014656,C000285,,,
10045,B014657,C003569,,,
10046,B014658,C000282,,,
10047,B014659,C007823,,,
10048,B014660,C000622,,,
10049,B014661,C007748,,,
10050,B014662,C007770,,,
10051,B014663,C002823,,,
10052,B014664,C003711,,,
10053,B014665,C000626,,,
10054,B014666,C011079,,,
10055,B014667,C003761,,,
10056,B014668,C011582,,,
10057,B014669,C011082,,,
10058,B014670,C000283,,,
10059,B014671,C007750,,,
10060,B014672,C000658,,,
10061,B014673,C003757,,,
10062,B014674,C007824,,,
10063,B014675,C002205,,,
10064,B014676,C000661,,,
10065,B014677,C007825,,,
10066,B014678,C003595,,,
10067,B014679,C003759,,,
10068,B014680,C003754,,,
10069,B014681,C011579,,,
10070,B014682,C000627,,,
10071,B014683,C000281,,,
10072,B014684,C000284,,,
10073,B014687,C000623,,,
10074,B014688,C003573,,,
10075,B014689,C003590,,,
10076,B014691,C003575,,,
10077,B014692,C003596,,,
10078,B014693,C003712,,,
10079,B014694,C003760,,,
10080,B014695,C000657,,,
10081,B014696,C003574,,,
10082,B014697,C000660,,,
10083,B014698,C001948,,,
10084,B014699,C007751,,,
10085,B014700,C003568,,,
10086,B014701,C003566,,,
10087,B014702,C007810,,,
10088,B014703,C000279,,,
10089,B014704,C000630,,,
10090,B014705,C000682,,,
10091,B014706,C003710,,,
10092,B014707,C011575,,,
10093,B014709,C011578,,,
10094,B014710,C003591,,,
10095,B014711,C003592,,,
10096,B014712,C000628,,,
10097,B014713,C011536,,,
10098,B014714,C000624,,,
10099,B014715,C011086,,,
10100,B014716,C001849,,,
10101,B014717,C000280,,,
10102,B014718,C000681,,,
10103,B014719,C002020,,,
10104,B014720,C002263,,,
10105,B014721,C007744,,,
10106,B014722,C011539,,,
10107,B014723,C003589,,,
10108,B014724,C007821,,,
10109,B014725,C011081,,,
10110,B014726,C000659,,,
10111,B014727,C007822,,,
10112,B014728,C007854,,,
10113,B014729,C003698,,,
10114,B014730,C007853,,,
10115,B014731,C007743,,,
10116,B014733,C003588,,,
10117,B014734,C003598,,,
10118,B014735,C000276,,,
10119,B014736,C003565,,,
10120,B014737,C001848,,,
10121,B014738,C011537,,,
10122,B014739,C007742,,,
10123,B014740,C003758,,,
10124,B014741,C002519,,,
10125,B014742,C003597,,,
10126,B014743,C000629,,,
10127,B014744,C007855,,,
10128,B014745,C003587,,,
10129,B014746,C001847,,,
10130,B014747,C003811,,,
10131,B014748,C003763,,,
10132,B014749,C003812,,,
10133,B014750,C003567,,,
10134,B014751,C003709,,,
10135,B014752,C003716,,,
10136,B014753,C000631,,,
10137,B014754,C000680,,,
10138,B014755,C002813,,,
10139,B014756,C003699,,,
10140,B014757,C003564,,,
10141,B014758,C000632,,,
10142,B014759,C011593,,,
10143,B014760,C000277,,,
10144,B014761,C003586,,,
10145,B014762,C003810,,,
10146,B014763,C003700,,,
10147,B014764,C010680,,,
10148,B014765,C003578,,,
10149,B014766,C003601,,,
10150,B014767,C007740,,,
10151,B014768,C003579,,,
10152,B014769,C003753,,,
10153,B014771,C007741,,,
10154,B014772,C000142,,,
10155,B014773,C000633,,,
10156,B014774,C000278,,,
10157,B014775,C000634,,,
10158,B014776,C007816,,,
10159,B014777,C000640,,,
10160,B014778,C003563,,,
10161,B014779,C007812,,,
10162,B014780,C011597,,,
10163,B014781,C002814,,,
10164,B014782,C010842,,,
10165,B014783,C003584,,,
10166,B014784,C002812,,,
10167,B014785,C007724,,,
10168,B014786,C003599,,,
10169,B014787,C003585,,,
10170,B014788,C001947,,,
10171,B014789,C001846,,,
10172,B014790,C011085,,,
10173,B014791,C007733,,,
10174,B014792,C002509,,,
10175,B014793,C000137,,,
10176,B014794,C007732,,,
10177,B014796,C000275,,,
10178,B014797,C003701,,,
10179,B014798,C003560,,,
10180,B014799,C007813,,,
10181,B014800,C003755,,,
10182,B014801,C010841,,,
10183,B014802,C007725,,,
10184,B014803,C003806,,,
10185,B014804,C003826,,,
10186,B014805,C003809,,,
10187,B014806,C003583,,,
10188,B014807,C003708,,,
10189,B014808,C002811,,,
10190,B014809,C000274,,,
10191,B014810,C003558,,,
10192,B014811,C007739,,,
10193,B014812,C011599,,,
10194,B014813,C007738,,,
10195,B014814,C011592,,,
10196,B014815,C003577,,,
10197,B014816,C003576,,,
10198,B014817,C003703,,,
10199,B014818,C003600,,,
10200,B014819,C007721,,,
10201,B014820,C007723,,,
10202,B014821,C003559,,,
10203,B014822,C007720,,,
10204,B014823,C007737,,,
10205,B014824,C007814,,,
10206,B014825,C010840,,,
10207,B014826,C003704,,,
10208,B014827,C003808,,,
10209,B014828,C003805,,,
10210,B014829,C011576,,,
10211,B014830,C000273,,,
10212,B014831,C011598,,,
10213,B014832,C011594,,,
10214,B014833,C007731,,,
10215,B014835,C003562,,,
10216,B014836,C002504,,,
10217,B014837,C003705,,,
10218,B014838,C003807,,,
10219,B014839,C003561,,,
10220,B014840,C011083,,,
10221,B014841,C003715,,,
10222,B014842,C011595,,,
10223,B014843,C000641,,,
10224,B014844,C002503,,,
10225,B014845,C007722,,,
10226,B014846,C001937,,,
10227,B014847,C007815,,,
10228,B014848,C002500,,,
10229,B014849,C007817,,,
10230,B014850,C007734,,,
10231,B014851,C002264,,,
10232,B014852,C003602,,,
10233,B014853,C002507,,,
10234,B014854,C007736,,,
10235,B014855,C003756,,,
10236,B014856,C003702,,,
10237,B014857,C003764,,,
10238,B014858,C003554,,,
10239,B014859,C000639,,,
10240,B014861,C000655,,,
10241,B014862,C011070,,,
10242,B014863,C003706,,,
10243,B014864,C001845,,,
10244,B014865,C011600,,,
10245,B014866,C000638,,,
10246,B014867,C011523,,,
10247,B014868,C007726,,,
10248,B014870,C003557,,,
10249,B014871,C000637,,,
10250,B014872,C003551,,,
10251,B014873,C000635,,,
10252,B014874,C002834,,,
10253,B014875,C000642,,,
10254,B014876,C000663,,,
10255,B014878,C000656,,,
10256,B014879,C003707,,,
10257,B014880,C000140,,,
10258,B014881,C003603,,,
10259,B014882,C003765,,,
10260,B014883,C000686,,,
10261,B014884,C003553,,,
10262,B014885,C007730,,,
10263,B014886,C003453,,,
10264,B014887,C007727,,,
10265,B014888,C000643,,,
10266,B014889,C011577,,,
10267,B014890,C000648,,,
10268,B014891,C007735,,,
10269,B014892,C000636,,,
10270,B014893,C003550,,,
10271,B014895,C000647,,,
10272,B014896,C002373,,,
10273,B014897,C000253,,,
10274,B014898,C011071,,,
10275,B014899,C003604,,,
10276,B014900,C002497,,,
10277,B014901,C007729,,,
10278,B014902,C003523,,,
10279,B014903,C003552,,,
10280,B014904,C000141,,,
10281,B014905,C003766,,,
10282,B014906,C003549,,,
10283,B014907,C000646,,,
10284,B014909,C002501,,,
10285,B014910,C003606,,,
10286,B014911,C007728,,,
10287,B014912,C000664,,,
10288,B014913,C000254,,,
10289,B014914,C000645,,,
10290,B014916,C002505,,,
10291,B014917,C007874,,,
10292,B014918,C000644,,,
10293,B014919,C000255,,,
10294,B014921,C003548,,,
10295,B014922,C000654,,,
10296,B014924,C003547,,,
10297,B014925,C003508,,,
10298,B014926,C003605,,,
10299,B014928,C002374,,,
10300,B014929,C000649,,,
10301,B014931,C000653,,,
10302,B014932,C011596,,,
10303,B014934,C001843,,,
10304,B014935,C001934,,,
10305,B014936,C002506,,,
10306,B014937,C011590,,,
10307,B014938,C003505,,,
10308,B014939,C002265,,,
10309,B014941,C003617,,,
10310,B014942,C003556,,,
10311,B014943,C000668,,,
10312,B014944,C000266,,,
10313,B014945,C007818,,,
10314,B014946,C000652,,,
10315,B014947,C003452,,,
10316,B014948,C003607,,,
10317,B014949,C002496,,,
10318,B014950,C003767,,,
10319,B014951,C003506,,,
10320,B014952,C001935,,,
10321,B014953,C003621,,,
10322,B014954,C001844,,,
10323,B014956,C011072,,,
10324,B014959,C003545,,,
10325,B014960,C003618,,,
10326,B014961,C000651,,,
10327,B014962,C002502,,,
10328,B014963,C000136,,,
10329,B014964,C001842,,,
10330,B014965,C000267,,,
10331,B014968,C003608,,,
10332,B014969,C007828,,,
10333,B014971,C003507,,,
10334,B014972,C007876,,,
10335,B014973,C000265,,,
10336,B014974,C001837,,,
10337,B014975,C003555,,,
10338,B014976,C001936,,,
10339,B014977,C002372,,,
10340,B014978,C007827,,,
10341,B014979,C003546,,,
10342,B014980,C007819,,,
10343,B014981,C007826,,,
10344,B014982,C003609,,,
10345,B014983,C003544,,,
10346,B014984,C000650,,,
10347,B014985,C007866,,,
10348,B014986,C002499,,,
10349,B014990,C003619,,,
10350,B014992,C000268,,,
10351,B014993,C000256,,,
10352,B014994,C001839,,,
10353,B014997,C003542,,,
10354,B014999,C000260,,,
10355,B015001,C007870,,,
10356,B015002,C003610,,,
10357,B015003,C003865,,,
10358,B015004,C000301,,,
10359,B015006,C003451,,,
10360,B015007,C001838,,,
10361,B015009,C001841,,,
10362,B015010,C003613,,,
10363,B015011,C000257,,,
10364,B015012,C000252,,,
10365,B015013,C001950,,,
10366,B015014,C002370,,,
10367,B015015,C007830,,,
10368,B015016,C000135,,,
10369,B015017,C002810,,,
10370,B015018,C011589,,,
10371,B015019,C003620,,,
10372,B015020,C001951,,,
10373,B015021,C007875,,,
10374,B015022,C000269,,,
10375,B015023,C003541,,,
10376,B015024,C000665,,,
10377,B015025,C003543,,,
10378,B015026,C011084,,,
10379,B015027,C000251,,,
10380,B015028,C000669,,,
10381,B015030,C007856,,,
10382,B015031,C003524,,,
10383,B015032,C000683,,,
10384,B015033,C002495,,,
10385,B015034,C007820,,,
10386,B015035,C003531,,,
10387,B015036,C002516,,,
10388,B015037,C010839,,,
10389,B015038,C002371,,,
10390,B015039,C000259,,,
10391,B015040,C000250,,,
10392,B015041,C003612,,,
10393,B015043,C003504,,,
10394,B015044,C011295,,,
10395,B015045,C003530,,,
10396,B015047,C007829,,,
10397,B015048,C001840,,,
10398,B015049,C003614,,,
10399,B015050,C001953,,,
10400,B015051,C000666,,,
10401,B015052,C001952,,,
10402,B015053,C002498,,,
10403,B015054,C003522,,,
10404,B015055,C002493,,,
10405,B015056,C003611,,,
10406,B015057,C000667,,,
10407,B015058,C003529,,,
10408,B015059,C003449,,,
10409,B015060,C002517,,,
10410,B015061,C003540,,,
10411,B015062,C007831,,,
10412,B015063,C011075,,,
10413,B015064,C000261,,,
10414,B015065,C003616,,,
10415,B015066,C000264,,,
10416,B015068,C011077,,,
10417,B015070,C000249,,,
10418,B015071,C007865,,,
10419,B015072,C000685,,,
10420,B015073,C003450,,,
10421,B015074,C003538,,,
10422,B015076,C000239,,,
10423,B015077,C011078,,,
10424,B015079,C011073,,,
10425,B015082,C003528,,,
10426,B015085,C000262,,,
10427,B015086,C003615,,,
10428,B015088,C003537,,,
10429,B015090,C002508,,,
10430,B015093,C000238,,,
10431,B015094,C007869,,,
10432,B015095,C007834,,,
10433,B015096,C003527,,,
10434,B015097,C003539,,,
10435,B015098,C003448,,,
10436,B015099,C003536,,,
10437,B015100,C002494,,,
10438,B015102,C007833,,,
10439,B015103,C000248,,,
10440,B015106,C000258,,,
10441,B015107,C000263,,,
10442,B015109,C011588,,,
10443,B015111,C003534,,,
10444,B015112,C007844,,,
10445,B015114,C003526,,,
10446,B015115,C003447,,,
10447,B015117,C011076,,,
10448,B015118,C011074,,,
10449,B015119,C003502,,,
10450,B015120,C003521,,,
10451,B015121,C007832,,,
10452,B015122,C003858,,,
10453,B015123,C000237,,,
10454,B015124,C007835,,,
10455,B015125,C003532,,,
10456,B015127,C003503,,,
10457,B015129,C000684,,,
10458,B015131,C011587,,,
10459,B015132,C003525,,,
10460,B015133,C000272,,,
10461,B015135,C000240,,,
10462,B015136,C000236,,,
10463,B015137,C000271,,,
10464,B015138,C007845,,,
10465,B015139,C003535,,,
10466,B015140,C007864,,,
10467,B015142,C001955,,,
10468,B015143,C003533,,,
10469,B015144,C000679,,,
10470,B015145,C001773,,,
10471,B015146,C001961,,,
10472,B015147,C002491,,,
10473,B015148,C003186,,,
10474,B015150,C002489,,,
10475,B015152,C007836,,,
10476,B015153,C001954,,,
10477,B015154,C010861,,,
10478,B015156,C007871,,,
10479,B015157,C011609,,,
10480,B015158,C007863,,,
10481,B015159,C003864,,,
10482,B015160,C003185,,,
10483,B015161,C003501,,,
10484,B015162,C007837,,,
10485,B015163,C011605,,,
10486,B015164,C000228,,,
10487,B015165,C007862,,,
10488,B015166,C007867,,,
10489,B015167,C000242,,,
10490,B015168,C000270,,,
10491,B015169,C003862,,,
10492,B015170,C007846,,,
10493,B015171,C000235,,,
10494,B015172,C000243,,,
10495,B015173,C003446,,,
10496,B015174,C002492,,,
10497,B015175,C002347,,,
10498,B015176,C003519,,,
10499,B015177,C000671,,,
10500,B015178,C003516,,,
10501,B015179,C007861,,,
10502,B015180,C003857,,,
10503,B015181,C007872,,,
10504,B015182,C000670,,,
10505,B015183,C007842,,,
10506,B015184,C007841,,,
10507,B015185,C007838,,,
10508,B015186,C002484,,,
10509,B015187,C002483,,,
10510,B015188,C000244,,,
10511,B015189,C000245,,,
10512,B015190,C000241,,,
10513,B015192,C003187,,,
10514,B015193,C001956,,,
10515,B015194,C000129,,,
10516,B015195,C003183,,,
10517,B015196,C007843,,,
10518,B015197,C000246,,,
10519,B015199,C002490,,,
10520,B015200,C003520,,,
10521,B015201,C011607,,,
10522,B015202,C000247,,,
10523,B015203,C003856,,,
10524,B015204,C003184,,,
10525,B015205,C003863,,,
